UniqueCount	AmbigCount
13	6
0	0
0	0
0	0
10	6
0	2
0	1
0	5
0	5
0	8
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	9
0	6
0	9
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	2455
2	2925
26	356
6	699
2	153
0	2797
1	68
13	69
3	24
0	26
44	42
0	391
0	407
1	374
8	344
0	71
3	72
0	27
4	23
0	23
0	14
0	8
0	9
6	17
9	69
46	620
0	0
0	515
1	129
0	121
0	189
1	178
0	262
7	26
4	1963
1	1837
0	1996
0	2114
0	2000
0	1956
0	909
0	1861
25	93
8	467
1	97
0	47
10	6
0	0
0	0
0	0
12	107
0	108
0	74
0	86
1	86
1	26
0	77
0	84
1	91
2	77
0	78
0	30
0	47
7	23
0	109
0	114
0	99
0	25
0	67
0	52
0	77
0	88
0	15
0	91
1	112
2	8
0	5
0	0
0	789
9	764
6	784
0	702
0	779
0	714
0	671
0	706
0	789
0	724
0	712
37	780
1	759
0	733
0	663
0	784
0	753
0	808
0	677
0	668
0	839
0	831
0	758
0	828
0	746
0	697
0	772
0	734
0	767
0	737
0	732
0	842
0	725
0	847
0	828
0	797
0	847
0	692
0	789
0	737
0	806
0	691
2	822
0	836
0	832
0	727
0	807
0	788
0	819
0	647
0	633
9	439
1	692
0	704
53	776
0	711
0	692
0	660
0	800
0	646
0	705
0	687
0	767
0	676
0	613
0	766
1	334
0	82
0	69
1	36
1	0
23	0
0	0
24	20
1	8
0	10
4	18
0	17
0	1
8	1
1	0
0	0
1	0
0	136
1	108
26	183
0	138
6	0
14	27
1	160
0	87
1	136
0	8
0	136
5	0
3	130
7	226
0	192
29	270
2	142
0	226
6	93
3	110
7	14
2	2
0	0
0	12
4	12
0	12
0	2
0	2
0	0
0	5
0	5
19	27
3	3
1	8
4	16
7	16
0	125
0	117
0	8
0	130
0	127
0	117
0	7
4	97
0	13
2	90
0	3
0	0
0	82
0	82
0	6
0	2
0	14
0	15
0	0
0	23
8	81
0	73
0	48
0	4
0	3
0	2
0	21
1	37
0	62
3	49
38	66
0	65
0	15
0	59
0	52
4	0
0	9
0	47
5	24
0	22
0	31
8	17
1	2
0	1
0	1
0	78
0	77
0	15
0	52
4	29
0	0
0	33
0	20
0	47
0	0
0	0
0	0
0	0
2	0
1	50
0	51
0	33
0	56
0	59
0	36
0	56
0	36
0	32
0	33
0	50
0	36
0	30
0	3
0	30
0	33
0	18
0	27
0	36
0	13
0	52
0	56
0	53
0	35
0	54
0	68
0	61
0	29
0	51
0	46
0	65
0	48
0	70
0	48
0	50
0	51
0	57
0	29
13	47
0	54
0	51
7	47
0	37
0	57
0	36
0	30
0	54
0	31
0	54
0	172
0	127
0	162
0	134
0	127
0	75
0	48
0	61
0	69
0	55
0	64
0	64
0	72
0	47
0	57
0	39
0	62
0	25
0	51
0	71
0	20
0	40
0	38
0	46
0	44
0	38
0	3
0	39
0	34
0	6
0	54
0	37
0	5
0	22
0	18
0	36
0	6
0	36
0	49
0	18
0	17
0	12
0	44
0	34
0	38
0	3
0	23
0	7
0	32
0	13
0	17
0	17
0	44
0	9
0	39
0	46
0	20
0	12
0	6
0	29
0	23
0	48
0	22
0	42
0	48
0	9
0	27
0	22
0	39
0	24
0	23
0	12
0	26
0	13
0	7
0	4
0	28
0	22
0	33
0	21
0	23
0	23
0	26
0	22
0	37
0	7
0	16
0	42
0	9
0	41
0	28
0	44
0	29
0	19
0	21
0	4
0	34
0	21
0	19
0	17
0	5
0	21
0	40
0	44
0	15
0	43
0	18
0	6
0	54
0	6
0	18
0	47
0	7
0	13
0	19
0	40
0	1
0	28
0	38
0	28
0	20
0	21
0	28
0	58
0	23
0	15
0	46
0	2
0	18
0	11
0	32
0	35
0	10
0	4
0	18
0	21
0	44
0	39
0	37
0	10
0	3
0	44
0	47
0	31
0	20
0	48
0	38
0	22
0	8
0	28
0	7
0	57
11	8
0	31
0	38
0	22
0	19
0	43
33	65
0	43
0	41
0	56
0	36
0	40
0	37
0	33
0	18
0	39
0	52
0	32
0	22
0	36
0	18
0	35
0	34
0	13
0	39
0	46
0	15
0	30
0	20
0	17
0	27
0	35
0	37
0	17
0	35
0	20
0	28
0	33
0	14
0	35
0	36
0	17
0	33
0	17
0	32
0	32
0	32
6	51
0	11
0	32
0	16
0	3
0	21
0	18
0	3
0	36
0	36
0	25
0	27
0	37
0	14
0	4
0	19
0	37
0	26
0	22
0	22
0	34
0	38
0	8
0	6
0	37
0	27
0	28
0	4
0	33
0	30
0	13
0	15
3	38
0	57
0	38
0	21
1	59
0	37
0	56
1	63
0	37
0	26
0	6
0	36
0	36
0	31
0	28
0	16
0	46
0	19
0	16
0	32
0	18
0	17
0	12
0	33
0	36
0	38
0	13
0	27
0	8
0	23
0	13
0	45
0	24
0	22
0	15
0	24
0	24
0	21
0	34
0	25
0	27
0	22
0	25
0	26
0	9
0	11
0	25
0	21
0	21
0	21
0	23
0	24
0	12
0	12
0	26
0	11
0	7
0	21
0	11
0	25
0	22
0	6
0	22
0	22
0	17
0	11
0	12
0	16
0	1
0	6
0	3
6	14
0	3
0	0
0	0
0	34
0	0
330	276
13	296
18	1865
0	342
0	162
8	28
25	1214
0	83
11	0
83	105
1	95
0	0
14	1197
233	815
0	1070
29	898
0	411
0	632
2	820
14	455
0	69
0	192
3	110
0	91
9	734
0	458
0	0
0	2
0	3
3	3
4	2
0	2
0	3
0	1
0	0
0	0
0	1
0	0
0	1
0	1
0	418
0	418
0	544
0	5
0	30
1	18
0	34
0	16
0	29
0	6
4	8
0	3
0	427
0	427
0	56
0	552
1	486
1	426
26	671
0	671
5	0
1	84
3	87
1	89
1	19
0	81
1	2
2	2
0	2
0	0
0	2
3	2
40	7
2	6
1	148
22	1512
0	439
29	802
0	19
20	905
0	0
0	3
0	3
14	68
0	67
0	14
0	4
15	0
0	0
0	0
0	2
0	0
0	0
0	1
0	0
0	0
0	1
0	0
0	0
0	1
0	0
1	0
1	0
700	1625
1	225
72	177
1	1083
14	500
1	0
1	2
23	0
35	0
0	49
0	63
0	65
5	24
85	1036
0	1556
3	949
110	753
98	516
0	836
0	41
35	27
2	42
9	34
4	142
1	1
0	1
0	13
4	5
0	1
0	5
0	1
0	13
0	13
0	1
0	1
0	0
0	0
0	0
1	29
2	0
0	0
0	0
0	3
3	3
6	0
0	0
5	11
3	26
1	95
2	66
10	38
0	63
0	98
1	120
0	90
5	37
0	1
0	0
0	1
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	743
198	1795
0	1555
0	1548
0	1413
1	1290
1	1783
0	656
0	224
0	1796
16	64
2	1427
2	786
20	2266
19	2134
87	2375
7	28
0	41
17	31
0	0
166	69
0	68
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
2	2474
0	2217
0	2888
41	2720
6	68
2	471
4	286
0	906
0	401
8	224
0	0
0	0
1	1796
0	942
4	41
6	337
28	708
5	163
7	187
2	98
327	1569
242	1424
13	238
132	1022
0	79
1	69
5	3
0	3
0	3
1	3
1	3
1	1
0	1
6	1
0	1
6	29
1	380
119	950
12	817
3	298
0	604
20	203
7	77
23	79
0	0
7	1809
8	97
0	1775
0	1630
23	102
0	1555
0	86
7	141
71	120
13	149
8	36
9	832
0	67
10	3
4	52
2	89
7	147
2	92
5	129
26	0
0	129
0	159
2	181
0	152
0	188
4	152
0	83
0	89
4	88
2	82
0	95
10	120
0	24
0	0
0	0
0	0
168	1746
0	1466
6	824
19	242
0	4
0	4
0	10
0	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	14
0	14
0	0
0	0
0	0
2349	359
0	252
11	23
0	74
0	0
42	0
5	148
298	312
0	241
0	149
0	253
0	0
0	0
4	39
0	39
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	154
218	454
12	2
4	19
0	24
11	5
0	75
3	5
6	234
18	7
0	30
7	47
0	74
0	27
0	17
3	0
103	497
3	110
60	153
6	525
191	165
16	147
0	160
0	27
0	35
0	41
25	41
0	34
10	173
121	235
1	160
13	188
4	159
0	158
6	248
0	58
3	66
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	22
0	20
0	17
37	175
0	151
0	152
0	132
0	111
0	106
3	96
0	83
0	35
2	9
1	14
1	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	786
0	1321
0	1260
5	167
0	821
0	820
20	9
0	506
1	742
0	1357
1	697
0	1309
0	1309
0	651
0	628
0	567
0	109
3	770
3	698
0	62
0	17
10	5
0	361
0	0
34	0
0	0
0	0
0	0
0	0
1	0
0	0
0	6
0	50
4	50
0	0
0	0
1	0
1	0
0	0
0	0
0	0
0	3
0	1
0	0
0	0
6	88
0	240
10	250
17	381
0	248
2	101
0	247
5	188
0	38
2	76
0	8
1	0
0	0
0	0
0	0
0	1
1	104
0	8
1	102
0	104
0	101
0	104
0	101
26	96
0	77
6	22
7	125
80	206
0	37
50	105
0	0
4	11
0	62
1	55
0	60
0	0
0	0
206	72
0	217
0	230
0	103
0	137
14	59
0	70
0	29
0	109
0	610
0	687
0	586
2	536
2	306
0	170
1	256
1	206
0	168
0	199
3	125
5	46
0	501
1	63
0	0
0	0
0	0
1	104
624	187
31	200
0	82
0	116
1	111
10	20
21	21
3	7
18	213
2	154
0	140
0	71
0	120
2	58
0	2
0	20
1	6
0	11
0	31
1	10
0	9
0	3
0	5
1	0
53	373
7	6
6	560
0	604
0	0
0	0
0	0
28	233
0	69
0	38
0	15
2	2
1	2
1	64
0	94
0	36
0	103
1	91
0	58
0	28
4	10
9	4
2	8
0	0
0	0
0	10
0	10
0	7
0	7
0	8
0	0
0	8
0	0
0	0
0	3
1	0
0	0
2	0
0	0
0	4
0	4
0	3
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	270
2	324
0	296
1	398
0	307
0	183
6	179
2	375
2	33
0	97
44	118
8	1
7	600
0	902
5	810
0	855
1	452
3	74
0	314
4	39
119	42
6	11
41	1
1	5
11	10
26	12
15	3
0	3
0	4
2	19
0	19
0	18
0	16
0	17
6	13
0	4
22	5
0	3
0	3
1	5
0	0
0	0
0	0
1	2
0	3
0	3
0	2
0	3
0	2
0	3
0	3
0	3
0	3
0	93
0	33
0	106
0	2
0	3
0	3
0	2
0	3
0	2
0	2
0	94
3	110
5	3
0	8
0	12
0	9
0	11
0	9
0	14
12	7
31	85
0	6
0	56
0	55
0	0
0	16
0	20
0	2
0	16
0	28
0	26
0	13
27	33
0	16
0	19
1	0
0	394
1	261
1	268
0	367
0	382
16	352
0	377
0	441
0	500
0	480
0	375
0	379
4	293
0	306
1	381
0	403
0	463
0	538
61	503
0	355
0	485
0	117
0	269
0	229
20	480
0	371
0	368
0	217
0	546
3	134
0	186
7	54
8	194
0	143
2	135
11	11
0	118
1	3
0	38
0	56
3	3
0	77
23	39
3	19
1	645
0	126
0	645
1	645
1	640
0	463
0	597
0	639
9	41
0	586
0	530
4	578
0	548
0	78
4	13
10	443
2	1
0	2
0	1
0	1
0	2
0	1
0	2
0	2
0	2
0	2
0	2
0	1
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	254
0	232
1	15
6	99
1	12
6	75
3	15
0	10
0	0
0	0
0	0
0	0
4	791
0	1
0	3
0	2
0	2
0	2
0	2
1	2
0	0
1	0
1	25
1	0
0	5
0	0
0	2
0	4
0	4
0	1
0	2
0	5
0	5
0	2
0	2
0	25
0	5
0	3
0	2
0	4
0	24
0	2
0	2
0	25
0	5
0	5
0	1
0	5
0	4
0	1
0	23
2	6
0	6
0	6
0	6
1	48
0	38
0	2
25	135
0	38
0	61
0	38
0	38
0	40
0	1
0	124
0	25
0	24
1	104
0	37
1	10
0	4
0	24
0	47
26	68
0	148
0	23
5	74
0	67
0	68
278	156
0	28
0	36
0	23
0	23
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	282
0	0
4	1720
15	740
0	1867
37	289
0	417
1	1840
21	2048
1	617
0	77
0	355
1	612
4	1967
3	392
2	417
5	142
16	1
11	31
9	6
2	0
13	0
0	0
0	0
3	0
5	0
14	420
0	25
0	439
1	431
13	427
10	414
0	409
15	208
0	16
0	288
0	57
0	44
0	4
0	5
0	0
0	0
0	0
0	4
0	0
0	0
5	119
3	217
2	209
2	3
2	0
0	4
0	0
0	0
0	0
0	1
0	0
0	1
0	0
0	56
0	23
0	23
10	238
0	210
1	0
7	10
2	56
0	0
0	0
0	0
0	0
0	0
0	0
31	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	13
85	121
2	105
6	57
2	105
1	105
0	42
2	27
6	33
1	21
9	12
4	8
0	0
4	5
15	5
0	11
0	4
4	2
0	7
1	12
0	1
0	3
0	7
0	1
0	0
0	2
0	0
0	0
0	0
0	0
63	1285
0	1244
4	861
4	343
0	544
0	409
0	331
2	400
3	132
1	0
0	0
0	0
0	525
0	486
0	518
0	518
0	581
0	534
0	535
0	564
0	565
0	548
0	581
0	573
0	548
0	573
0	579
0	560
0	513
0	418
0	416
5	200
7	199
0	351
10	444
0	407
0	434
27	423
0	339
37	279
0	352
4	162
0	334
0	338
0	312
0	289
1	321
0	25
0	48
0	259
0	92
0	179
12	275
0	92
0	91
2	2
0	96
0	19
0	96
0	96
0	31
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	3
0	3
0	1
8	1
0	0
308	6
0	0
2	3
0	68
7	70
0	3
1	3
3	27
0	4
0	20
0	0
0	41
0	3
1	1
0	0
0	0
27	24
0	0
2	0
1	67
17	79
0	14
1	79
0	0
6	335
9	81
0	266
0	307
0	271
0	284
0	14
14	23
0	285
1	297
0	297
0	257
0	268
2	268
3	241
0	232
0	229
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	1
1	0
13	737
0	20
0	55
34	734
0	11
1	11
0	51
3	498
5	48
22	435
32	350
1	82
13	19
0	74
0	9
9	0
16	731
0	690
0	647
1	68
0	9
6	5
0	62
0	56
0	112
0	3
0	0
0	0
0	0
0	0
1	3
0	62
10	83
2	53
0	65
0	76
0	20
0	15
20	7
1	0
1	27
0	278
0	285
0	414
0	389
1	344
1	387
0	401
0	399
0	395
0	391
0	373
0	0
0	0
0	0
3	0
1	126
1	317
2	74
6	23
4	82
3	69
0	183
0	103
0	124
0	57
1	141
0	228
1	10
10	89
15	44
2	7
1	0
7	2
0	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	3
0	0
0	2
0	0
0	2
1	0
0	3
0	0
0	0
11	15
1	16
0	15
0	20
4	16
0	15
0	16
1	14
0	14
0	13
0	581
5	385
2	11
6	47
0	588
1	14
2	68
0	85
4	208
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	591
3	666
2	655
0	615
132	785
0	86
0	89
1	163
17	85
1	44
4	27
3	31
7	26
0	44
1	49
1	96
9	122
0	207
0	202
0	193
0	507
0	527
0	519
0	509
17	538
0	546
0	512
0	538
0	528
2	515
0	466
0	457
0	537
0	489
0	20
0	0
1	436
0	415
0	24
2	278
0	306
0	281
0	302
8	281
0	289
0	232
0	219
0	158
0	21
0	1
4	1
0	0
0	0
0	0
0	4
0	4
0	0
0	1
0	0
0	0
0	3
0	2
0	0
8	353
0	939
16	936
56	961
5	824
0	35
0	34
0	39
1	211
6	16
0	23
0	33
2	33
0	28
0	0
12	665
0	569
3	655
1	604
4	637
2	493
0	56
0	90
2	53
0	18
0	86
3	13
1	36
0	0
4	0
351	286
9	256
0	155
8	115
0	5
6	37
38	30
1	62
445	69
0	8
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
21	82
4	83
2	22
4	14
0	66
7	23
5	29
3	23
0	10
1	10
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	57
1	101
0	97
0	48
0	43
2	24
0	38
0	70
0	1
0	0
0	5
0	5
0	1
1	4
1	42
0	1
0	29
1	4
0	0
0	0
0	0
0	0
0	0
2	0
0	0
3	232
34	260
24	25
0	92
0	40
2	117
4	32
0	0
0	0
0	0
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	4
1	1
0	4
0	4
0	4
0	0
0	0
0	0
1	0
0	0
0	0
0	531
0	22
0	347
0	484
0	4
0	21
0	16
35	142
1	526
1	526
0	426
0	515
0	617
0	36
0	74
0	498
0	50
0	22
78	60
14	257
0	62
5	18
1	1
0	1
0	413
0	482
0	6
0	18
9	4
8	50
6	2
4	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
87	52
0	52
0	16
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
2	0
0	2
2	5
0	4
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
100	282
12	282
3	104
4	1
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	51
0	13
0	91
0	54
0	58
0	23
6	29
0	81
0	55
0	2
0	79
0	46
0	31
0	46
0	112
1	6
0	110
0	47
0	8
0	51
3	11
1	16
0	42
0	79
0	16
0	10
0	14
0	23
0	4
0	0
0	13
0	46
0	0
0	0
3	0
0	0
0	0
0	0
167	46
0	3
0	3
2	27
0	13
0	25
0	5
0	6
0	5
0	4
0	2
0	3
1	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	1
0	0
3	2
2	210
3	171
11	1821
3	410
0	98
10	1693
5	91
13	146
0	6
7	289
0	96
0	2
0	1
0	1
0	1
0	1
0	1
0	0
4	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	27
0	0
0	0
0	27
0	0
0	18
0	0
141	169
5	89
15	26
3	81
0	0
1	66
2	40
1	67
0	2
3	200
0	199
0	41
0	58
8	200
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
10	4295
3	8791
5	9036
1	8552
58	576
16	426
0	94
0	3
0	3
13	62
1	271
492	623
5	199
3	555
4	3
0	196
3	0
6	203
3	21
6	0
0	0
0	0
0	0
19	0
0	0
0	0
0	165
24	160
0	185
1	84
0	177
0	25
3	180
0	6
1	138
0	163
0	164
0	5
1	98
0	9
0	9
0	163
8	77
0	15
0	7
0	167
0	168
0	24
2	124
0	65
1	10
1	15
0	0
0	3
10	12
5	13
0	7
0	8
0	12
10	0
0	7
0	0
0	4
0	4
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	12
0	0
0	0
0	3
0	14
0	14
0	39
0	40
0	43
0	36
0	42
0	50
0	50
0	51
0	36
0	0
0	1
0	5
1	5
1	1
0	1
0	20
0	28
0	48
0	49
0	49
0	49
0	51
0	32
0	0
0	2
0	23
0	13
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	15
0	8
0	15
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	1
0	1
0	0
0	0
0	0
240	50
164	55
471	80
3	13
0	0
3	1
0	1
1	0
0	0
0	0
0	0
1	0
2	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
1	0
0	0
8	2
0	2
0	0
62	2
0	2
0	2
0	0
0	0
48	91
5	44
0	87
0	17
0	15
0	13
1	35
0	1
0	1
0	1
0	1
1	0
4	54
28	150
3	126
9	49
0	96
0	31
0	0
0	2
1	6
0	5
2	3
0	6
0	0
0	0
0	3
0	1
0	0
0	0
0	0
0	0
0	0
7	0
0	0
0	0
0	0
1	1865
0	1865
8	153
0	302
0	227
29	3
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	8
0	2
0	8
0	7
0	9
0	7
0	7
0	9
0	9
0	8
0	7
0	0
0	0
0	1
0	0
0	0
0	0
0	1
0	0
0	222
0	278
34	263
0	271
0	253
0	260
1	152
0	166
0	160
1	170
0	120
0	123
0	124
0	216
0	97
7	106
0	106
0	109
0	129
2	53
1	169
0	63
0	58
0	158
0	146
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
6	21
0	20
0	0
23	7
0	7
0	0
0	47
11	27
1	4
3	23
0	624
9	642
0	175
11	660
2	413
2	12
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	20
8	0
4	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	21
0	27
0	18
1	18
13	4
0	4
0	0
4	5
0	5
0	504
8	546
0	465
0	453
0	467
0	503
0	467
0	452
0	463
2	425
0	418
1	409
1	367
0	513
2	526
0	364
0	382
0	442
0	390
0	161
0	94
0	159
0	43
0	15
39	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
1745	16
62	11
1	11
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	4
58	4
1	0
0	380
0	274
0	351
0	19
0	331
0	315
0	314
1	319
0	333
0	352
0	266
0	341
0	334
0	342
0	287
1	229
0	249
0	277
0	180
0	192
2	1
5	13
0	131
0	19
6	5
4	92
0	41
16	56
0	29
0	33
0	29
0	1
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	1
1	0
0	0
0	0
0	0
0	0
0	0
0	1
0	7
0	0
0	0
0	7
0	0
0	0
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
61	11
1	620
91	624
0	400
0	131
0	64
0	42
22	0
0	0
402	2
0	0
0	0
3	0
0	1
0	0
0	0
0	1
2	0
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	1
0	0
0	1
0	0
554	52
0	44
0	0
38	779
3	235
10	27
95	883
0	337
1	21
2	79
0	3
2	4
2	1
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	0
3	5
6	229
1699	2171
0	127
0	258
0	266
0	280
1	187
0	331
1	238
0	27
7	8
1	87
18	15
1	149
25	776
3	148
0	0
85	14
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
439	238
2	72
0	183
1	9
0	16
0	54
9	9
1	39
0	0
0	0
0	1
0	1
0	0
0	1
0	1
0	1
0	0
0	0
0	236
0	229
0	271
0	292
4	287
3	250
0	288
2	181
0	153
0	169
11	5
2	64
1	9
0	7
1	16
4	28
0	19
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
